123300,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,1319 PUNAHOU STREET HONOLULU HI 96826,21.2998428,-157.8334591,808-983-6000,Childrens,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,-0.9725
141319,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE GENESEO IL 61254,41.4600653,-90.1578376,309-944-6431,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.9876
131311,ST LUKE'S ELMORE MEDICAL CENTER,895 NORTH 6TH EAST MOUNTAIN HOME ID 83647,43.13884609999999,-115.6931425,208-587-8401,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,-0.9888
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD WAUKEGAN IL 60085,42.3781918,-87.8325227,847-360-4000,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,-0.9531
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT GREENFIELD IA 50849,41.3037145,-94.4519308,641-743-2123,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Above the national average,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9318
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET HOLYOKE MA 1040,42.2003761,-72.6275517,413-534-2500,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,-0.909
150177,UNITY MEDICAL AND SURGICAL HOSPITAL,4455 EDISON LAKES PKWY MISHAWAKA IN 46545,41.70124510000001,-86.1781163,574-231-6800,Acute Care Hospitals,FALSE,Not Available,Not Available,Same as the national average,Not Available,Not Available,Not Available,Not Available,No Different Than the National Average Payment,0.0516
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,1600 COMMUNITY DR SENECA KS 66538,39.8343445,-96.0747782,785-336-6181,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,Number of Cases Too Small,0.917
140130,NORTHWESTERN LAKE FOREST HOSPITAL,660 N WESTMORELAND ROAD LAKE FOREST IL 60045,42.2530372,-87.8651797,847-234-5600,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.7437
140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST DIXON IL 61021,41.84454160000001,-89.4793127,815-288-5531,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Above the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.4215
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET MOUNT AYR IA 50854,40.71878969999999,-94.2226031,641-464-3226,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,-0.6774
161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE WAUKON IA 52172,43.2683425,-91.4730295,563-568-3411,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Number of Cases Too Small,0.9594
140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE PALOS HEIGHTS IL 60463,41.6690972,-87.8121386,708-923-4000,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Same as the national average,Greater Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.0
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 NORTH LAKE SHORE DRIVE CHICAGO IL 60657,41.9340924,-87.63737739999999,773-665-3000,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,0.9946
110236,CORNERSTONE MEDICAL CENTER,100 GROSS CRESCENT CIRCLE FORT OGLETHORP GA 30742,34.9469261,-85.2640009,706-858-2000,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.4939
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET FREEPORT IL 61032,42.29498280000001,-89.6385509,815-235-4131,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.9527
180102,LOURDES HOSPITAL,1530 LONE OAK ROAD PADUCAH KY 42003,37.0504638,-88.6473046,270-444-2444,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Above the national average,Greater Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.9393
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY CHICAGO IL 60612,41.8747707,-87.6692023,312-942-5000,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.9641
161332,MANNING REGIONAL HEALTHCARE CENTER,1550 SIXTH STREET MANNING IA 51455,41.9075047,-95.0645863,712-655-2072,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.906
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE FORT WAYNE IN 46845,41.1870233,-85.1007065,260-266-1000,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Same as the national average,Less Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,Greater Than the National Average Payment,0.9022
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST SPENCER IA 51301,43.149637,-95.1433697,712-264-8300,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.6997
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD MARRERO LA 70072,29.8920731,-90.09440389999999,504-347-5511,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Same as the national average,Same as the national average,Less Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.9794
171317,EDWARDS COUNTY HOSPITAL,620 WEST EIGHTH STREET KINSLEY KS 67547,37.921055,-99.4198009,620-659-3621,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.4588
220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET BEVERLY MA 1915,42.5644962,-70.8758405,978-922-3000,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,0.0
171321,MEADE DISTRICT HOSPITAL,510 EAST CARTHAGE MEADE KS 67864,37.2863105,-100.3344025,620-873-2141,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Above the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,0.8326
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE BELLEVILLE IL 62226,38.5504889,-90.0211606,618-233-7750,Acute Care Hospitals,TRUE,Above the national average,Same as the national average,Above the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,0.5106
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY LOUISVILLE KY 40202,38.2489682,-85.7512244,502-587-4011,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,0.9318
111310,"MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH",1960 HIGHWAY 247 CONNECTOR BYRON GA 31008,32.6049154,-83.7593356,478-654-2000,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,-0.8877
111336,MOUNTAIN LAKES MEDICAL CENTER,196 RIDGECREST CIRCLE CLAYTON GA 30525,34.8837418,-83.4153272,706-782-0400,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.9468
190081,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS STREET OAK GROVE LA 71263,32.8683555,-91.38204739999999,318-428-3237,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Below the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Not Available,0.9567
190199,VILLA FELICIANA MEDICAL COMPLEX,5002 HIGHWAY 10 JACKSON LA 70748,30.834003,-91.1849992,225-634-4010,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,,,,,-0.8555
110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW RIVERDALE GA 30274",33.5793831,-84.3896726,770-991-8160,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.9513
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE MANHATTAN KS 66502,39.2027429,-96.5991122,785-776-5100,Acute Care Hospitals,FALSE,Not Available,Not Available,Same as the national average,Not Available,Not Available,Not Available,Not Available,Less Than the National Average Payment,0.5574
160001,CENTRAL IOWA HEALTHCARE,3 S 4TH AVE MARSHALLTOWN IA 50158,42.04851000000001,-92.90661399999999,641-754-5151,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.8555
140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE MAYWOOD IL 60153,41.8600176,-87.8333511,708-216-9000,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.8978
160057,GREAT RIVER MEDICAL CENTER,1221 SOUTH GEAR AVENUE WEST BURLINGTON IA 52655,40.8096597,-91.1730702,319-768-1000,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,-0.6145
190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192 MARKSVILLE LA 71351,31.1438552,-92.06107349999999,318-253-8611,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Not Available,-0.064
151308,ST VINCENT MERCY HOSPITAL,1331 S A ST ELWOOD IN 46036,40.2757323,-85.844062,765-552-4743,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.6124
171347,SHERIDAN COUNTY HOSPITAL,826  18TH STREET HOXIE KS 67740,39.3543705,-100.431754,785-675-3281,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Greater Than the National Average Payment,Not Available,-0.7514
111318,MONROE COUNTY HOSPITAL,88 MARTIN LUTHER KING JR DRIVE FORSYTH GA 31029,33.0314778,-83.9453995,478-994-2521,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Same as the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,-0.992
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET NEW ORLEANS LA 70112,29.960568,-90.0814661,504-903-3000,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.997
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE COUNCIL BLUFFS IA 51503,41.2687021,-95.8393612,712-328-5000,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.872
173300,CHILDREN'S MERCY HOSPITAL KANSAS,5808 W 110TH STREET OVERLAND PARK KS 66211,38.9300791,-94.6524616,913-234-3000,Childrens,FALSE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.7178
180070,TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE LEITCHFIELD KY 42754,37.4727174,-86.28851999999999,270-259-9400,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,Less Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.4801
181311,ST ELIZABETH GRANT,238 BARNES ROAD WILLIAMSTOWN KY 41097,38.649036,-84.576154,859-824-8240,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9709
191322,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST SEVENTH STREET KAPLAN LA 70548,30.0080737,-92.2970706,337-643-8300,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Greater Than the National Average Payment,Greater Than the National Average Payment,Not Available,0.8625
171375,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,"400 W 8TH STREET, P O BOX 399 BELOIT KS 67420",39.467598,-98.114401,785-738-2266,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,-0.6161
121301,KAU HOSPITAL,1 KAMANI STREET PAHALA HI 96777,19.1996221,-155.47207,808-928-8331,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9906
171353,PHILLIPS COUNTY HEALTH SYSTEMS,1150 STATE STREET PHILLIPSBURG KS 67661,39.7552827,-99.3133014,785-543-5226,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Greater Than the National Average Payment,Not Available,0.9758
181307,MORGAN COUNTY ARH HOSPITAL,476 LIBERTY ROAD WEST LIBERTY KY 41472,37.9199902,-83.26544539999999,606-743-3186,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.6751
171308,MERCY HOSPITAL COLUMBUS,220 N PENNSYLVANIA AVENUE COLUMBUS KS 66725,37.1725395,-94.84311129999999,620-429-2545,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Same as the national average,Number of Cases Too Small,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.6908
150045,DEKALB HEALTH,1316 E SEVENTH ST AUBURN IN 46706,41.36890289999999,-85.0355821,260-925-4600,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.9229
181327,MARSHALL COUNTY HOSPITAL,615 OLD SYMSONIA ROAD BENTON KY 42025,36.8671178,-88.37003639999999,270-527-4800,Critical Access Hospitals,TRUE,Not Available,Below the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,-0.7458
171349,CLOUD COUNTY HEALTH CENTER,1100 HIGHLAND DRIVE CONCORDIA KS 66901,39.5655408,-97.673521,785-243-1234,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,0.4199
111316,WARM SPRINGS MEDICAL CENTER,5995 SPRING STREET WARM SPRINGS GA 31830,32.8905558,-84.6829336,706-655-9351,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Number of Cases Too Small,Not Available,-0.734
190242,ST ELIZABETH HOSPITAL,1125 WEST HIGHWAY 30 GONZALES LA 70737,30.2098401,-90.9318357,225-647-5000,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,,,,,0.4753
171357,HILLSBORO COMMUNITY HOSPITAL,101 INDUSTRIAL ROAD HILLSBORO KS 67063,38.3627002,-97.1884717,620-947-3114,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Not Available,Number of Cases Too Small,Number of Cases Too Small,Greater Than the National Average Payment,Not Available,0.9876
141351,CLAY COUNTY HOSPITAL,911 STACY BURK DRIVE FLORA IL 62839,38.6808547,-88.4727698,618-662-2131,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Not Available,-0.9086
140053,ST JOHNS HOSPITAL,800 E CARPENTER ST SPRINGFIELD IL 62769,39.8046865,-89.64593529999999,217-544-6464,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,0.985
210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET ELKTON MD 21921,39.6085655,-75.83200149999999,410-392-7009,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,0.9677
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE RED OAK IA 51566,41.0275676,-95.215739,712-623-7000,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Less Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.9822
210008,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE BALTIMORE MD 21202,39.292837,-76.61324599999999,410-332-9237,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.9853
171307,RAWLINS COUNTY HEALTH CENTER,707 GRANT ST ATWOOD KS 67730,39.8140929,-101.038548,785-626-3211,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.9737
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET OLATHE KS 66061,38.85260299999999,-94.8229695,913-791-4200,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.9336
190274,OCHSNER MEDICAL CENTER KENNER,180 WEST ESPLANADE AVENUE KENNER LA 70065,30.0245345,-90.2706607,504-468-4806,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.9343
151322,PERRY COUNTY MEMORIAL HOSPITAL,8885 SR 237 TELL CITY IN 47586,37.967592,-86.732117,812-547-7011,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.9711
131325,BINGHAM MEMORIAL HOSPITAL,98 POPLAR STREET BLACKFOOT ID 83221,43.1934744,-112.3473411,208-785-3804,Critical Access Hospitals,TRUE,Not Available,Above the national average,Same as the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.9711
190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,1000 W PINHOOK RD SUITE 100 LAFAYETTE LA 70503,30.2040411,-92.01469329999999,337-289-8095,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,,,,,0.9755
150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205 COLUMBIA CITY IN 46725,41.158229,-85.4648969,260-248-9301,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.7184
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD HAMMOND LA 70403,30.4770546,-90.41295989999999,985-510-6200,Acute Care Hospitals,FALSE,Not Available,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Not Available,Greater Than the National Average Payment,0.6105
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE SALEM KY 42078,37.263009,-88.22870499999999,270-988-2299,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Not Available,0.9938
161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET PERRY IA 50220,41.833395,-94.09298679999999,515-465-3547,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Above the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.5553
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET ALBIA IA 52531,41.043534,-92.7968114,641-932-2134,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Above the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Number of Cases Too Small,0.9156
150153,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST INDIANAPOLIS IN 46290,39.9393236,-86.1591945,317-583-5000,Acute Care Hospitals,TRUE,Above the national average,Same as the national average,Same as the national average,Same as the national average,Less Than the National Average Payment,Less Than the National Average Payment,Number of Cases Too Small,Not Available,-0.6615
180153,CONTINUECARE HOSPITAL AT BAPTIST HEALTH PADUCAH,"2501 KENTUCKY AVENUE, 5TH FLOOR PADUCAH KY 42003",37.074127,-88.6269737,270-575-2100,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,,,,,0.9029
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET CARROLL IA 51401,42.05642479999999,-94.86603629999999,712-792-3581,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Above the national average,Number of Cases Too Small,Less Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.9842
171300,GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE RANSOM KS 67572,38.6360383,-99.9312286,785-731-2231,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9201
110192,EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY SNELLVILLE GA 30078,33.877504,-84.0219773,770-736-2498,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.257
160069,MERCY MEDICAL CENTER-DUBUQUE,250 MERCY DRIVE DUBUQUE IA 52001,42.492721,-90.6750809,563-589-8000,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Above the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.4404
191301,UNION GENERAL HOSPITAL,901 JAMES AVE FARMERVILLE LA 71241,32.7877365,-92.3919305,318-368-9751,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Not Available,Number of Cases Too Small,Greater Than the National Average Payment,Not Available,0.9099
181328,BARBOURVILLE ARH HOSPITAL,80 HOSPITAL DRIVE BARBOURVILLE KY 40906,36.8512952,-83.8702464,606-546-4175,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Same as the national average,Number of Cases Too Small,Less Than the National Average Payment,Less Than the National Average Payment,Not Available,0.9674
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET ONAWA IA 51040,42.0253229,-96.10573130000002,712-423-2311,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.974
161360,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE ORANGE CITY IA 51041,42.9946175,-96.0449321,712-737-4984,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,Less Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.9909
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE HARLAN IA 51537,41.6468754,-95.32699799999999,712-755-5161,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.8718
171328,OTTAWA COUNTY HEALTH CENTER,215 E 8TH STREET MINNEAPOLIS KS 67467,39.1289271,-97.7046209,785-392-2122,Critical Access Hospitals,TRUE,Not Available,Not Available,Same as the national average,Same as the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.995
190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET MONROE LA 71201,32.499658,-92.11449499999999,318-966-4000,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,0.9912
151309,ST VINCENT CLAY HOSPITAL INC,1206 E NATIONAL AVE BRAZIL IN 47834,39.5293481,-87.11169369999999,812-442-2500,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,-0.1967
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE CLARINDA IA 51632,40.7234542,-95.0431997,712-542-2176,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,-0.128
